"projectId","display","codingType","tcSize"
"4330","Popliteal Pterygium Syndrome","condition","1633"
"4090","Papillon-Lefevre Syndrome","condition","32516"
"3744","Netherton Syndrome","condition","3123"
"3468","Miller-Dieker Syndrome","condition","2914"
"3799","Linear Nevus Sebaceous Syndrome","condition","8096"
"873","CLN2 Disease","condition","18983"
"5961","Mesenteric Artery Ischemia","condition","110804"
"2199","Giant Papillary Conjunctivitis","condition","49124"
"863","Cerebral Palsy","condition","361679"
"5242","Thrombocytopenia-Absent Radius Syndrome","condition","3124"
"957","Chondrodysplasia Punctata with Steroid Sulfatase Deficiency","condition","660"
"270","Castleman Disease","condition","36071"
"70","Acromicric Dysplasia","condition","51957"
"3738","Nephrotic Syndrome","condition","160888"
"5073","Symphalangism Distal","condition","1596"
"171","Alkaptonuria","condition","6962"
"5529","Wolff-Parkinson-White Syndrome","condition","41800"
"1740","Ectropion","condition","9963"
"6460","Eyelid Bump","condition","241099"
"6601","Kienbock's Disease","condition","44034"
"2881","Actinic Keratosis","condition","3817844"
"1726","Isolated Ectopia Lentis","condition","4227"
"5098","Syphilis","condition","235111"
"1419","Familial Exudative Vitreoretinopathy","condition","16609"
"2384","Hemimegalencephaly","condition","3005"
"1812","Eosinophilic Enteropathy","condition","9936"
"1427","Cryoglobulinemia","condition","32537"
"1326","Conjunctivitis with Pseudomembrane","condition","705"
"2196","Menetrier Disease","condition","139622"
"4284","Pol 3-Related Leukodystrophy","condition","8282"
"587","Bowen-Conradi Syndrome","condition","5662"
"5023","Stiff Person Syndrome","condition","15294"
"86","Fetal Retinoid Syndrome","condition","2045"
"6019","Optic Glioma","condition","8005"
"16","Acanthocheilonemiasis","condition","240"
"96","Acute Mountain Sickness","condition","252735"
"6228","Acquired Tracheomalacia","condition","43287"
"64","Acromegaly","condition","82924"
"1902","Esotropia","condition","38715"
"4194","Persistent Genital Arousal Disorder","condition","14456"
"3161","Renal Hypomagnesemia Type 2","condition","6270"
"4536","Rabson-Mendenhall Syndrome","condition","169764"
"4683","Rosacea","condition","171443"
"6594","Cerebral Artery Bypass Surgery","procedure","5102"
"5339","Chromosome 11 Uniparental Disomy","condition","3154"
"4210","Phacomatosis Pigmentovascularis","condition","6872"
"4936","Spinocerebellar Ataxia Type 10","condition","4041"
"5377","Usher Syndrome","condition","46397"
"6199","Supranuclear Ophthalmoplegia","condition","42881"
"142","ADULT Syndrome","condition","43250"
"6565","Heart Valve Repair","procedure","508331"
"1269","Congenital Central Hypoventilation Syndrome","condition","4144"
"254","Anaplastic Thyroid Cancer","condition","414857"
"5886","Hypervitaminosis A","condition","4365"
"5387","Uveitis","condition","320976"
"191","Alopecia Totalis","condition","1985"
"4631","Diabetic Retinopathy","condition","973916"
"5143","TMJ Disorders","condition","161784"
"2189","Gestational Trophoblastic Disease","condition","36587"
"1962","Primary Familial Brain Calcification","condition","8707"
"722","CACH Syndrome","condition","310585"
"2986","Lemierre Syndrome","condition","39434"
"5137","Autosomal Dominant Partial Epilepsy with Auditory Features","condition","190465"
"6609","Hemorrhoidectomy","procedure","23001"
"372","Arachnodactyly","condition","9232"
"5209","Tieche-Jadassohn Nevus","condition","14414"
"4277","Eosinophilic Pneumonia","condition","42986"
"1073","Chromosome 12p Deletion","condition","250"
"5601","Absence Seizure","condition","371038"
"1229","Colorectal Cancer","condition","3682304"
"2700","Hypothalamic Hamartomas","condition","8437"
"5814","Sunken Fontanelles","condition","881"
"1300","Congenital Lobar Emphysema","condition","2013"
"4357","Low Potassium Level","condition","1272331"
"6053","Patent Foramen Ovale","condition","113522"
"201","Alpha Thalassemia","condition","39145"
"5832","Gastrointestinal Perforation","condition","69016"
"4648","Rhabdomyosarcoma","condition","258981"
"2737","Idiopathic Pulmonary Hemosiderosis","condition","23834"
"5973","Minimal Change Disease","condition","30551"
"4088","Pantothenate Kinase-Associated Neurodegeneration","condition","5142"
"5767","Ecthyma","condition","31200"
"5271","Trichothiodystrophy","condition","3575"
"6634","Thyroidectomy","procedure","196127"
"6491","T-Cell Lymphoma","condition","228758"
"478","Barth Syndrome","condition","2530"
"3054","Listeriosis","condition","55303"
"2005","Farmer's Lung","condition","9713"
"37","Propionic Acidemia","condition","5388"
"2168","Generalized Resistance to Thyroid Hormone","condition","44077"
"374","Arachnoid Cysts","condition","44507"
"5806","Fish Tapeworm Infection","condition","5885"
"2454","Hernia","condition","3523346"
"6611","Adenoidectomy","procedure","26066"
"75","Acropectoral Syndrome","condition","1548"
"2987","Lennox-Gastaut Syndrome (LGS)","condition","23177"
"1732","Ectopic Pregnancy","condition","78377"
"3195","Marcus Gunn Phenomenon","condition","1144"
"6246","Urethritis","condition","100432"
"5464","Vulvodynia","condition","16296"
"3253","Melanoma","condition","2098126"
"5778","Enlarged Liver","condition","7259718"
"6425","Menopause","condition","637025"
"1471","Cystic Hygroma","condition","20469"
"1145","Chronic Familial Neutropenia","condition","307419"
"2863","Kearns-Sayre Syndrome","condition","5244"
"4624","Retinitis Pigmentosa","condition","98912"
"6374","Bone Marrow Transplant","procedure","809881"
"5916","Lacrimal Gland Tumor","condition","14662"
"919","Chickenpox","condition","57684"
"253","Anaphylaxis","condition","164954"
"5775","Endometritis","condition","128025"
"2823","Jervell Lange-Nielsen Syndrome (JLNS)","condition","40412"
"6493","Relapsed Refractory Multiple Myeloma (RRMM)","condition","86790"
"1049","Chromosome 9p Deletion","condition","1078"
"5823","Fungal Nail Infection","condition","1851570"
"2603","Familial Isolated Hyperparathyroidism","condition","213892"
"2359","Heart Tumor","condition","120036"
"4256","Pityriasis Rubra Pilaris","condition","6181"
"6444","Sacroiliac Joint Disease","condition","442228"
"6564","Carotid Artery Surgery","procedure","154454"
"6540","Bietti Crystalline Dystrophy (BCD)","condition","7972"
"6218","Thyroid Nodule","condition","1289814"
"6466","Arteriovenous Malformation","condition","278501"
"340","Interrupted Aortic Arch","condition","6194"
"4618","Reticulohistiocytoma","condition","183146"
"2241","Glucose-6-Phosphate Dehydrogenase Deficiency","condition","31575"
"7","Aberrant Subclavian Artery","condition","6536"
"2339","Harlequin Ichthyosis","condition","1221"
"5779","Enlarged Prostate (BPH)","condition","3480249"
"4993","Spondyloepiphyseal Dysplasia","condition","2379"
"6046","Parathyroid Adenoma","condition","117566"
"5768","Ectopic Cushing's syndrome","condition","5640"
"6179","Spondylolisthesis","condition","751609"
"2886","Seborrheic Keratosis","condition","1024864"
"6073","Pituitary Apoplexy","condition","37409"
"5299","HTLV-1 Associated Myelopathy","condition","13723"
"4968","Spirurida Infections","condition","152028"
"2376","Hemangiopericytoma","condition","78858"
"3269","Membranoproliferative Glomerulonephritis","condition","29557"
"365","Apparent Mineralocorticoid Excess","condition","2774"
"2488","Histidinemia","condition","680"
"754","Osteopetrosis Autosomal Recessive Type 3","condition","6578"
"5629","Angiodysplasia of the Colon","condition","307644"
"423","Asphyxia Neonatorum","condition","36038"
"857","Cerebral Autosomal Dominant Arteriopathy with Subcortical Infarcts and Leukoencephalopathy","condition","189261"
"2614","Drowsiness","condition","250040"
"4299","Polycythemia Vera","condition","222858"
"212","Alveolar Soft Part Sarcoma","condition","150497"
"4617","Reticuloendotheliosis","condition","31391"
"6404","Calcinosis","condition","352465"
"5503","Western Equine Encephalitis","condition","4442"
"6438","Progressive Multifocal Leukoencephalopathy","condition","16222"
"4934","Spinocerebellar Ataxia","condition","94830"
"1929","Exstrophy-Epispadias Complex","condition","3174"
"4150","Pellagra","condition","5053"
"5783","Epidural Abscess","condition","71870"
"5480","Wandering Spleen","condition","16036"
"5757","Dry Eye Syndrome","condition","735705"
"6447","Small for Gestational Age","condition","16466"
"6221","Tinea Versicolor","condition","18093"
"3701","Nasopharyngeal Carcinoma","condition","200223"
"2392","Hemoglobinopathy","condition","412463"
"5655","Balanitis","condition","58756"
"3248","Congenital Giant Megaureter","condition","5142"
"2072","Floating-Harbor Syndrome","condition","6511"
"3275","Meningioma","condition","469870"
"5142","Temporomandibular Ankylosis","condition","7823"
"872","CLN1 Disease","condition","18569"
"746","Familial Chronic Mucocutaneous Candidiasis","condition","636477"
"2323","Hallermann-Streiff Syndrome","condition","2145"
"1186","Clouston Syndrome","condition","43590"
"3959","Optic Neuritis","condition","149836"
"6181","Staphylococcal Meningitis","condition","6443"
"4064","Palindromic Rheumatism","condition","4972"
"5667","Blocked Tear Duct","condition","44347"
"5871","High Blood Pressure in Infants","condition","212599"
"2340","Hartnup Disease","condition","1251"
"4009","Osteoglophonic Dysplasia","condition","3415"
"4588","Acute Kidney Failure","condition","4720266"
"5804","Fibromyalgia","condition","530635"
"2504","Horner Syndrome","condition","15187"
"122","Adenomyosis","condition","29786"
"1024","Ring Chromosome 6","condition","1465"
"5390","VACTERL Association","condition","3894"
"4925","Spinal Muscular Atrophy Type 1","condition","3480"
"6578","Hormone Replacement Therapy (HRT)","procedure","181297"
"2103","Friedreich Ataxia","condition","22638"
"54","Acrodysostosis","condition","2679"
"6632","Osteotomy","procedure","233382"
"6213","Testicular Failure","condition","554400"
"1258","Congenital Aneurysms of the Great Vessels","condition","2614"
"4685","Roseola","condition","3273"
"28","Achalasia Microcephaly Syndrome","condition","71341"
"1825","Squamous Cell Skin Carcinoma","condition","1175334"
"5700","Chemical Pneumonitis","condition","6181"
"175","Alcoholic Cirrhosis","condition","441774"
"5649","Autonomic Dysreflexia","condition","10057"
"1304","Congenital Mitral Malformation","condition","3314"
"2650","Hypochondrogenesis","condition","305"
"2147","Gardner Syndrome","condition","1423167"
"3209","Manitoba Oculotrichoanal Syndrome","condition","5509"
"5686","Cardiac Amyloidosis","condition","84966"
"2507","Juvenile Temporal Arteritis","condition","183453"
"6275","Zika Virus Disease","condition","71073"
"721","Medullary Sponge Kidney","condition","5121"
"4804","Shapiro Syndrome","condition","8157"
"1259","Congenital Antithrombin 3 Deficiency","condition","90910"
"1250","Cone Dystrophy","condition","34888"
"5427","Ventricular Septal Defects","condition","103643"
"2077","Focal Dermal Hypoplasia","condition","32103"
"3782","Neuronal Intranuclear Inclusion Disease (NIID)","condition","40996"
"5742","Delirium Tremens","condition","58169"
"595","Brachydactyly","condition","5644"
"585","Boucher-Neuhauser Syndrome","condition","7051"
"2134","Galloway-Mowat Syndrome","condition","1572"
"5034","Strep Throat","condition","773862"
"1855","Autosomal Dominant Nocturnal Frontal Lobe Epilepsy (ADNFLE)","condition","23931"
"2457","Herpes Virus Antenatal Infection","condition","3244"
"337","Thoracic Aortic Aneurysm","condition","2074055"
"3222","Maxillary Double Lip","condition","300"
"4332","Porencephaly","condition","5141"
"2632","Cantu Syndrome","condition","1013"
"5756","Double Inlet Left Ventricle","condition","2404"
"5319","Twin-To-Twin Transfusion Syndrome","condition","15504"
"5731","Cyclothymic Disorder","condition","11218"
"4350","Post-Traumatic Stress Disorder (PTSD)","condition","650468"
"2768","Infectious Arthritis","condition","260704"
"2149","Gastric Lymphoma","condition","301839"
"6612","Thymectomy","procedure","49360"
"4361","Prader-Willi Syndrome","condition","33678"
"6130","Rheumatoid Pneumoconiosis","condition","96558"
"2251","Glyceraldehyde-3-Phosphate Dehydrogenase Deficiency","condition","69591"
"1952","Factor 5 Deficiency","condition","20295"
"1251","Cone-Rod Dystrophy","condition","36994"
"4207","PHACE Syndrome","condition","2907"
"88","Acute Erythroid Leukemia (AEL)","condition","35130"
"6485","Pancreatic Ductal Adenocarcinoma","condition","78163"
"3101","Lymphedema-Distichiasis Syndrome","condition","8306"
"955","Recessive Chondrodysplasia Punctata 1","condition","128"
"4508","Pulmonary Valve Stenosis","condition","38202"
"5024","Stiff Skin Syndrome","condition","124632"
"5883","Hypersplenism","condition","20780"
"3045","Familial Multiple Lipomatosis","condition","23105"
"5008","Spotted Fever","condition","33764"
"3251","Meige Syndrome","condition","10315"
"4531","Pyruvate Decarboxylase Deficiency","condition","3417"
"3729","Kidney Stones","condition","2479881"
"1793","Endocarditis","condition","386827"
"6013","Nummular Eczema","condition","36952"
"4049","Ovarian Remnant Syndrome","condition","932"
"53","Acrodermatitis Enteropathica","condition","5450"
"6231","Hemolytic Transfusion Reaction","condition","80896"
"4735","Scarlet Fever","condition","9588"
"410","Freeman Sheldon Syndrome","condition","828"
"3582","Duchenne Muscular Dystrophy","condition","107409"
"73","Hereditary Sensory and Autonomic Neuropathy Type 2","condition","69046"
"828","Syndactyly Cenani Lenz Type","condition","609"
"31","Achondrogenesis","condition","5886"
"2542","Immunodeficiency with Hyper IgM Type 1","condition","5371"
"5754","Donovanosis","condition","3464"
"3801","Nicolaides-Baraitser Syndrome","condition","5965"
"3549","Multiple Carboxylase Deficiency","condition","935264"
"4596","Renal Tubular Acidosis","condition","30389"
"2311","Ornithine Translocase Deficiency","condition","2046"
"5249","Transverse Myelitis","condition","88403"
"6352","Eosinophilic Asthma","condition","15655"
"4493","Pulmonary Atresia","condition","18754"
"2809","Small Patella Syndrome","condition","998"
"4323","Polysyndactyly Cardiac Malformation","condition","8028"
