"primary_type_2_npi","referring_type_2_npi","primary_type_2_npi_city","referring_type_2_npi_city","primary_type_2_npi_state","referring_type_2_npi_state","primary_type_2_npi_postal_code","referring_type_2_npi_postal_code","primary_type_2_npi_lat","referring_type_2_npi_lat","primary_type_2_npi_lng","referring_type_2_npi_lng","primary_type_2_npi_name","referring_type_2_npi_name","primary_hospital_name","referring_hospital_name","primary_type_1_npi","referring_type_1_npi","primary_type_1_npi_name","referring_type_1_npi_name","primary_specialty","referring_specialty","date","diagnosis_code","diagnosis_code_description","procedure_code","procedure_code_description","total_claim_charge","total_claim_line_charge","patient_count"
"0","1255364923","","ADA","","OKLAHOMA","","74820","0","34.78899002075195","0","-96.71076202392578","","CHICKASAW NATION DIVISION OF HEALTH CHICKASAW NATION MEDICAL CENTER","","Chickasaw Nation Medical Center","0","1326025859","","SUSAN HURST","","","2020-06-01","","","99441","Phys/Qhp Telephone Evaluation 5-10 Min","47","47","1"
"1962502229","1053617696","NEW YORK","SANFORD","NEW YORK","FLORIDA","10005","32771","40.70616149902344","28.813499450683594","-74.00907135009766","-81.32646942138672","INTEGRA PARTNERS LLC","TREE OF LIFE BIRTH AND GYNECOLOGY","","HCA Florida Lake Monroe Hospital","0","1417438037","","ESTEE ZOSMAN","","","2021-12-01","","","0","Electric breast pump","256.14","256.14","1"
"1851346522","1154435824","HOOVER","BIRMINGHAM","ALABAMA","ALABAMA","35244","35249","33.353721618652344","33.353721618652344","-86.82547760009766","-86.82547760009766","ACCREDO HEALTH GROUP INC","UNIVERSITY OF ALABAMA AT BIRMINGHAM","","UAB Hospital","0","1457488025","","HARRY SCHROEDER","","","2020-07-01","","","0","Hizentra injection","21566.04","21205.8","1"
"1538144910","1023065646","BURLINGTON","OCEANSIDE","NORTH CAROLINA","CALIFORNIA","27215","92056","36.03179168701172","33.20151138305664","-79.48890686035156","-117.28910827636719","LABORATORY CORPORATION OF AMERICA HOLDINGS","PAIN MANAGEMENT CONSULTANTS A PROFESSIONAL MEDICAL CORPORATION","","Tri-City Medical Center","0","1225532039","","BROOKE TOWNE","","","2024-10-01","","","80355","Drug Screening Gabapentin Non-Blood","585","13.33","1"
"0","1053356352","","PONTIAC","","MICHIGAN","","48341","0","42.627811431884766","0","-83.29637908935547","","ST JOSEPH MERCY HOSPITAL-SMHC","","Trinity Health Oakland Hospital","0","1679673289","","FIRAS KARMO","","","2021-01-01","","","0","Elec stim other than wound","403.37","13.37","1"
"1265587000","1164585725","FARMINGDALE","ROSLYN","NEW YORK","NEW YORK","11735","11576","40.731590270996094","40.798431396484375","-73.43270111083984","-73.64765930175781","APEX LABORATORY, INC.","CHS PHYSICIAN PARTNERS, P.C","","Catholic Health Saint Francis Hospital & Heart Center","0","1033197819","","ARI EZRATTY","","","2020-07-01","","","83970","Assay Of Parathormone","94.96","41.28","1"
"1780676015","0","WEST PLAINS","","MISSOURI","","65775","","36.701290130615234","0","-91.858642578125","0","SOUTH HOWELL COUNTY AMBULANCE DISTRICT","","","","0","1780676015","","SOUTH HOWELL COUNTY AMBULANCE DISTRICT","","","2023-05-01","","","0","Ambulance response/treatment","507","507","3"
"1538144910","1194762294","BURLINGTON","RICHMOND","NORTH CAROLINA","VIRGINIA","27215","23229","36.03179168701172","37.5872802734375","-79.48890686035156","-77.57280731201172","LABORATORY CORPORATION OF AMERICA HOLDINGS","HCA HEALTH SERVICES OF VIRGINIA INC","","Henrico Doctors' Hospital","0","1578948451","","CORINA HOSSLE","","","2023-05-01","","","88175","Cytp C/V Auto Thin Lyr Prepj Scr Mnl Rescr Phys","43","42.5","1"
"1962502229","1265585806","NEW YORK","JACKSONVILLE","NEW YORK","FLORIDA","10005","32207","40.70616149902344","30.290000915527344","-74.00907135009766","-81.63996887207031","INTEGRA PARTNERS LLC","THE NEMOURS FOUNDATION","","Ascension St. Vincent's Southside Hospital","0","1386082550","","ANDRE REBAZA","","","2022-09-01","","","0","Oxygen concentrator","137.37","117.6","1"
"1891473203","1417122771","","PORTLAND","","OREGON","","97210","0","45.54692077636719","0","-122.73001098632812","LABORATORY CORPORATION OF AMERICA","KWAN YIN HEALING ARTS CENTER","","Legacy Good Samaritan Medical Center","0","1487295796","","REBECCA SAND","","","2024-05-01","","","85025","Blood Count Complete Auto&Auto Difrntl Wbc","207","39.9","1"
"1063452829","1770626426","LAS VEGAS","HENDERSON","NEVADA","NEVADA","89119","89052","36.08475875854492","35.9550895690918","-115.1461410522461","-115.05671691894531","PREFERRED HOMECARE","DIGNITY HEALTH","","Dignity Health - St. Rose Dominican Siena Campus","0","1891811592","","LAUSANNE ORENDAIN","","","2021-05-01","","","0","Portable gaseous 02","525","125","1"
"1962502229","0","NEW YORK","","NEW YORK","","10005","","40.70616149902344","0","-74.00907135009766","0","INTEGRA PARTNERS LLC","","","","0","1902302169","","EMILY KEYS","","","2018-11-01","","","0","Electric breast pump","2226.64","2226.64","13"
"1184856148","0","WAYNESVILLE","","NORTH CAROLINA","","28786","","35.46316146850586","0","-82.99226379394531","0","AEROFLOW HEALTHCARE","","","","0","1427473156","","CYNTHIA HEYS","","","2018-07-01","","","0","Electric breast pump","249","249","1"
"1942394119","1346296142","ALISO VIEJO","PORTLAND","CALIFORNIA","OREGON","92656","97223","33.576229095458984","45.440311431884766","-117.73039245605469","-122.77950286865234","MEDICA","WOMEN'S HEALTHCARE ASSOCIATES, LLC","","Cedar Hills Hospital","0","1053874925","","KARA RICHARDSON","","","2024-03-01","","","0","Electric breast pump","500","500","1"
"1316052566","0","LAWRENCEVILLE","","GEORGIA","","30046","","33.949588775634766","0","-83.99417114257812","0","GWINNET COUNTY FIRE & EMERGENCY SERVICES","","","","0","1316052566","","GWINNET COUNTY FIRE & EMERGENCY SERVICES","","","2020-01-01","","","0","Als1-emergency","1077","975","1"
"1538144910","1639189863","BURLINGTON","BALTIMORE","NORTH CAROLINA","MARYLAND","27215","21202","36.03179168701172","39.296451568603516","-79.48890686035156","-76.60742950439453","LABORATORY CORPORATION OF AMERICA HOLDINGS","ST PAUL PLACE SPECIALISTS, INC.","","","0","1871099820","","KELLY LE","","","2024-10-01","","","84443","Assay Of Thyroid Stimulating Hormone Tsh","399","133.27","1"
"1962502229","1952476988","NEW YORK","BRONX","NEW YORK","NEW YORK","10005","10467","40.70616149902344","40.88085174560547","-74.00907135009766","-73.87393951416016","INTEGRA PARTNERS LLC","MONTEFIORE MEDICAL CENTER","","Montefiore Hospital- Moses Campus","0","1861811465","","FATIMA ESTRADA TREJO","","","2024-02-01","","","0","Electric breast pump","95","95","1"
"1972939171","1750880118","OAKS","PHOENIXVILLE","PENNSYLVANIA","PENNSYLVANIA","19456","19460","40.13330841064453","40.12704086303711","-75.4610366821289","-75.53009796142578","RWHG PHYSICIAN OWNED LABORATORY","REGIONAL WOMENS HEALTH GROUP LLC","","","0","1801183413","","MARIE LUKSCH","","","2024-02-01","","","87481","Iadna Candida Species Amplified Probe Tq","864","150","1"
"1871521542","1053403402","ANN ARBOR","JACKSON","MICHIGAN","MICHIGAN","48108","49201","42.222171783447266","42.24977111816406","-83.73179626464844","-84.38152313232422","JACKSON COMMUNITY AMBULANCE INC.","W.A. FOOTE MEMORIAL HOSPITAL, INC.","","Henry Ford Jackson Hospital","0","1588015879","","MICHELE JOHNSON","","","2023-06-01","","","0","Ground mileage","2095.3","1323.3","1"
"1962502229","1972523348","NEW YORK","STONY BROOK","NEW YORK","NEW YORK","10005","11794","40.70616149902344","40.91379165649414","-74.00907135009766","-73.12532043457031","INTEGRA PARTNERS LLC","UNIVERSITY HOSPITAL AT STONY BROOK","","Stony Brook University Hospital","0","1801108238","","FRANCES PEREZ-HERNANDEZ","","","2021-05-01","","","0","Electric breast pump","580","580","4"
"1033166244","1063429678","OAKDALE","MOON TOWNSHIP","PENNSYLVANIA","PENNSYLVANIA","15071","15108","40.412078857421875","40.49998092651367","-80.18781280517578","-80.19959259033203","CHARTWELL PENNSYLVANIA, LP","CHILDEN'S COMMUNITY CARE","","Wexford Hospital","0","1407198559","","CHRISTINE HALL","","","2022-10-01","","","0","Ef ped complete intact nut","4560.16","4560.16","1"
"0","1730493032","","SEVEN FIELDS","","PENNSYLVANIA","","16046","0","40.70069122314453","0","-80.02999877929688","","UPMC HOME HEALTHCARE OF WESTERN PA","","Wexford Hospital","0","1902871478","","GOPINATH RAJUPET","","","2020-11-01","","","0","Nursing care in home rn","1080","180","1"
"1386913937","1932208576","APEX","CHAPEL HILL","NORTH CAROLINA","NORTH CAROLINA","27502","27514","35.72010040283203","35.96720886230469","-78.9150619506836","-79.04447174072266","NUMOTION","UNIVERSITY OF NORTH CAROLINA HOSPITALS AT CHAPEL HILL","","UNC Medical Center","0","1750768404","","THEODORE YIP","","","2023-01-01","","","0","Adjustable angle footplate","7244.74","799.52","1"
"1033166244","1164426896","OAKDALE","PITTSBURGH","PENNSYLVANIA","PENNSYLVANIA","15071","15224","40.412078857421875","40.46411895751953","-80.18781280517578","-79.94489288330078","CHARTWELL PENNSYLVANIA, LP","UPMC CHILDREN'S HOSPITAL OF PITTSBURGH","","UPMC Childrens Hospital of Pittsburgh","0","1811969595","","MARIA CLAVELL","","","2021-09-01","","","0","Ef blenderized foods","32549.44","19109.44","1"
"1689600975","1003878539","ANN ARBOR","ANN ARBOR","MICHIGAN","MICHIGAN","48108","48109","42.222171783447266","42.28374099731445","-83.73179626464844","-83.72390747070312","HURON VALLEY AMBULANCE INC","REGENTS OF THE UNIVERSITY OF MICHIGAN","","University of Michigan Medical Center","0","1861059008","","SARAH PEREZ","","","2023-03-01","","","0","Bls","1526.05","772","1"
"1538144910","1548366404","BURLINGTON","WOODBRIDGE","NORTH CAROLINA","VIRGINIA","27215","22191","36.03179168701172","38.62411880493164","-79.48890686035156","-77.26905059814453","LABORATORY CORPORATION OF AMERICA HOLDINGS","POTOMAC HOSPITAL CORPORATION OF PRINCE WILLIAM","","Sentara Northern Virginia Medical Center","0","1649809641","","MANSOOR CHOUDHRY","","","2024-08-01","","","80050","General Health Panel","416","173.5","1"
"1497933162","0","SAN DIEGO","","CALIFORNIA","","92127","","33.019798278808594","0","-117.12384796142578","0","MILLENNIUM HEALTH, LLC","","","","0","1073982880","","CATHY LUDAHL","","","2018-05-01","","","80358","Drug Screening Methadone","552.85","12.14","1"
"1538144910","1760403877","BURLINGTON","BLACKSBURG","NORTH CAROLINA","VIRGINIA","27215","24060","36.03179168701172","37.25675964355469","-79.48890686035156","-80.42106628417969","LABORATORY CORPORATION OF AMERICA HOLDINGS","UNIVERSITY PHYSICAL THERAPY LIMITED PARTNERSHIP","","","0","1316696891","","HALEY TURANY","","","2024-09-01","","","84443","Assay Of Thyroid Stimulating Hormone Tsh","319","98.7","1"
"1801048376","0","FRESNO","","TEXAS","","77545","","29.53635025024414","0","-95.474609375","0","KROGER PHARMACY","","","","0","1801048376","","KROGER PHARMACY","","","2017-09-01","","","90662","Iiv Vaccine Preserv Free Increased Ag Content Im","240","196.12","4"
"1154494474","0","FRISCO","","TEXAS","","75034","","33.15195846557617","0","-96.8603515625","0","KROGER PHARMACY","","","","0","1154494474","","KROGER PHARMACY","","","2017-09-01","","","90662","Iiv Vaccine Preserv Free Increased Ag Content Im","480","392.24","8"
"1417915653","1497790042","WARRENDALE","NORTH LITTLE ROCK","PENNSYLVANIA","ARKANSAS","15086","72117","40.665409088134766","34.777408599853516","-80.09503936767578","-92.14386749267578","ACCREDO HEALTH GROUP INC","BAPTIST HEALTH","","Baptist Health Medical Center - North Little Rock","0","1780655167","","LEE KENDRICK","","","2020-07-01","","","0","Supp non-insulin inf cath/wk","13534.64","291.84","1"
"1962502229","1801804299","NEW YORK","BROOKLYN","NEW YORK","NEW YORK","10005","11219","40.70616149902344","40.63267135620117","-74.00907135009766","-73.99668884277344","INTEGRA PARTNERS LLC","MMC NEONATOLOGY FPP","","Maimonides Medical Center","0","1871888057","","MEHBEEN KHAN","","","2023-06-01","","","0","Oxygen concentrator","109.29","89","1"
"1538144910","1104818871","BURLINGTON","HAVRE DE GRACE","NORTH CAROLINA","MARYLAND","27215","21078","36.03179168701172","39.569488525390625","-79.48890686035156","-76.14798736572266","LABORATORY CORPORATION OF AMERICA HOLDINGS","SUSQUEHANNA OB-GYN P A","","UM Upper Chesapeake Medical Center","0","1386210490","","CARRIE KIRKPATRICK","","","2024-03-01","","","82746","Assay Of Folic Acid Serum","391","100.59","1"
"1063452829","1487771812","LAS VEGAS","LAS VEGAS","NEVADA","NEVADA","89119","89149","36.08475875854492","36.2722282409668","-115.1461410522461","-115.29252624511719","PREFERRED HOMECARE","CENTENNIAL HILLS HOSPITAL MEDICAL CENTER","","Centennial Hills Hospital Medical Center","0","1861459877","","CLARISSA GERVASIO","","","2018-08-01","","","0","Nondisposable nebulizer set","247.72","34.22","1"
"1376554592","0","CHICAGO","","ILLINOIS","","60602","","41.88309097290039","0","-87.62911987304688","0","CITY OF CHICAGO EMS","","","","0","1376554592","","CITY OF CHICAGO EMS","","","2023-07-01","","","0","Als1-emergency","25406.9","25120","8"
"1962502229","1265596548","NEW YORK","BRONX","NEW YORK","NEW YORK","10005","10459","40.70616149902344","40.82585144042969","-74.00907135009766","-73.89289093017578","INTEGRA PARTNERS LLC","URBAN HEALTH PLAN, INC.","","BronxCare Dr. Martin Luther King, Jr. Health Center","0","1316074651","","EDWIN SANTIAGO","","","2017-04-01","","","0","Electric breast pump","346.94","346.94","1"
"1265587000","1427616002","FARMINGDALE","","NEW YORK","","11735","","40.731590270996094","0","-73.43270111083984","0","APEX LABORATORY, INC.","NYU LANGONE HOSPITALS","","Tisch Hospital","0","1982019527","","JESUS GARCIA","","","2020-08-01","","","82652","1 25 Dihydroxy Includes Fractions If Performed","136.47","38.5","1"
"1538144910","1336222397","BURLINGTON","VALLEJO","NORTH CAROLINA","CALIFORNIA","27215","94589","36.03179168701172","38.164588928222656","-79.48890686035156","-122.23583984375","LABORATORY CORPORATION OF AMERICA HOLDINGS","PERMANENTE MEDICAL GROUP INC","","Vallejo Hospital & Medical Offices","0","1568881829","","RACHEL AMARE","","","2024-03-01","","","86140","C-Reactive Protein","191","71.4","1"
"1447557822","1184933830","GARDEN GROVE","PLACENTIA","CALIFORNIA","CALIFORNIA","92841","92870","33.786888122558594","33.880760192871094","-117.98194885253906","-117.85511779785156","PATHLAB SERVICES INC","CENTERS OF REHABILITATION & PAIN MEDICINE INC","","UCI Health-Placentia Linda","0","1154385961","","ALBERT LAI","","","2020-11-01","","","87541","Iadna Legionella Pneumophila Amplified Probe Tq","1098","36.09","1"
"1962502229","1144894577","NEW YORK","","NEW YORK","","10005","","40.70616149902344","0","-74.00907135009766","0","INTEGRA PARTNERS LLC","HMH HOSPITALS CORPORATION","","JFK University Medical Center","0","1114308038","","PRITIASHA HARRICHAND","","","2018-11-01","","","0","Electric breast pump","346.94","346.94","2"
"1609915206","0","IRVINGTON","","NEW YORK","","10533","","41.038360595703125","0","-73.8556900024414","0","ABBOTT HOUSE, INC.","","","","0","1902298359","","ABBOTT HOUSE CLINICAL AND COUNSELING SERVICES","","","2023-02-01","","","90847","Family Psychotherapy W/Patient Present 50 Mins","364.14","364.14","1"
"1811997638","1205334620","LIBERTYVILLE","LILBURN","ILLINOIS","GEORGIA","60048","30047","42.29521942138672","33.87057876586914","-87.94981384277344","-84.1126480102539","MEDLINE HEALTHCARE COMPANY","GEORGIA PRENATAL LLC","","Northside Hospital Duluth","0","1851406359","","VALISIA ANDREWS","","","2021-07-01","","","0","Electric breast pump","169.15","169.15","1"
"1952355521","1881683100","PHILADELPHIA","PITTSBURGH","PENNSYLVANIA","PENNSYLVANIA","19134","15213","39.989810943603516","40.4439811706543","-75.1084213256836","-79.95523834228516","CONTINUUM, LLC","UNIVERSITY OF PITTSBURGH PHYSICIANS","","UPMC Presbyterian","0","1023085388","","SANJAY LAMBORE","","","2022-06-01","","","0","Enteral feed supp pump per d","380.1","277.5","1"
"1245720820","1003879081","DELAND","LOS ANGELES","FLORIDA","CALIFORNIA","32724","90037","29.056499481201172","34.002681732177734","-81.22881317138672","-118.28748321533203","DAVITA LABS","GREATER LOS ANGELES DIALYSIS CENTERS LLC","","Ascension Saint Thomas Hospital West","0","1881685956","","JAMES ROE","","","2024-09-01","","","83718","Lipoprotein Dir Meas High Density Cholesterol","3010","166.92","1"
"1265587000","1336490051","FARMINGDALE","BRANDON","NEW YORK","FLORIDA","11735","33511","40.731590270996094","27.909849166870117","-73.43270111083984","-82.29460144042969","APEX LABORATORY, INC.","NEIL H WEISMAN MD PA","","HCA Florida Brandon Hospital","0","1649210642","","NEIL WEISMAN","","","2020-07-01","","","80053","Comprehensive Metabolic Panel","712.42","95.04","9"
"1174517353","1790727543","ROCHESTER","BUFFALO","NEW YORK","NEW YORK","14624","14214","43.12739181518555","42.93952178955078","-77.7322998046875","-78.84082794189453","ACM MEDICAL LABORATORY INC","SISTERS OF CHARITY HOSPITAL OF BUFFALO NEW YORK","","Sisters of Charity Hospital","0","1437117264","","MARK PODLAS","","","2017-11-01","","","87510","Iadna Gardnerella Vaginalis Direct Probe Tq","387.68","54.72","1"
"1962502229","1366459570","NEW YORK","MANHASSET","NEW YORK","NEW YORK","10005","11030","40.70616149902344","40.79335021972656","-74.00907135009766","-73.68887329101562","INTEGRA PARTNERS LLC","NORTH SHORE UNIVERSITY HOSPITAL","","North Shore University Hospital","0","1598834657","","JEANNE ROHAN","","","2017-03-01","","","0","Electric breast pump","173.47","173.47","1"
"1962502229","0","NEW YORK","","NEW YORK","","10005","","40.70616149902344","0","-74.00907135009766","0","INTEGRA PARTNERS LLC","","","","0","1770213472","","SOPHIA LANDAY","","","2023-08-01","","","0","Delivery/set up/dispensing","203","3","1"
"1962502229","1811977796","NEW YORK","AMSTERDAM","NEW YORK","NEW YORK","10005","12010","40.70616149902344","42.93798065185547","-74.00907135009766","-74.1738510131836","INTEGRA PARTNERS LLC","ST. MARY'S HEALTHCARE","","St. Mary's Hospital","0","1841820750","","STACY ARMINIO-SWARTZ","","","2024-06-01","","","0","Electric breast pump","117.38","117.38","1"
"0","1902827272","","PORTLAND","","OREGON","","97210","0","45.54692077636719","0","-122.73001098632812","","LEGACY CLINICS LLC","","Legacy Good Samaritan Medical Center","0","1558975151","","AMBER OYAMA","","","2023-10-01","","","0","Transparent film >16<=48 in","1200.55","191.1","1"
"1912952375","0","SOUTHLAKE","","TEXAS","","76092","","32.95998001098633","0","-97.14859008789062","0","BYRAM HEALTHCARE CENTERS, INC.","","","","0","1043496615","","SALLI GONZALEZ","","","2023-02-01","","","0","Electric breast pump","300","300","1"
"1912952375","0","SOUTHLAKE","","TEXAS","","76092","","32.95998001098633","0","-97.14859008789062","0","BYRAM HEALTHCARE CENTERS, INC.","","","","0","1164705711","","APRIL BLAND","","","2018-04-01","","","0","Electric breast pump","300","300","1"
